Date,Open_Price,High_Price,Low_Price,Close_Price,Volume,Moving_Avg_7,Moving_Avg_30,Volatility,RSI
2010-11-12,6727.141704652073,6823.304828496756,6520.839340029301,6724.953776915294,4009,6724.953776915295,6724.953776915294,0.06319005498572654,44.752587740926444
2010-11-13,6668.185712159163,6896.117274592702,6467.804917014618,6673.218855337474,3282,6673.2188553374735,6673.218855337474,0.09757441818651326,31.87699446861044
2010-11-14,6615.63037103702,6814.778422133245,6352.812032739641,6701.767398234501,1594,6701.767398234501,6701.767398234504,0.04716453782386523,46.60146060283969
2010-11-15,6765.047127211614,6960.534315665659,6619.145479265487,6890.88254269573,3453,6890.882542695732,6890.882542695731,0.02085038911922687,65.19991975315446
2010-11-16,6893.542157666281,7167.565925272041,6553.711663837678,6686.489420210425,4007,6686.489420210425,6686.489420210423,0.08210282848258701,31.73738364807778
2010-11-17,6772.179028296111,7077.311198342408,6533.84943206642,6755.943320960777,3040,6755.943320960776,6755.943320960775,0.040838523526636604,46.20096914527404
2010-11-18,6711.501373197848,6911.133424891882,6553.008642575858,6659.182904662828,3729,6659.182904662827,6659.182904662828,0.06765734281749788,42.20783831054589
2010-11-19,6710.452934950733,6952.3110320995,6426.421355287676,6769.22409606845,3652,6769.22409606845,6769.2240960684485,0.02234170656038119,64.4378731234903
2010-11-20,6709.550342817647,6876.233227476855,6578.785642666143,6655.2826668972975,1412,6655.282666897298,6655.282666897295,0.08436911098680952,69.00080945557774
2010-11-21,6703.415005408386,6991.849299512359,6547.0704515431125,6684.173074265318,3686,6684.173074265317,6684.173074265321,0.03251327978613268,38.17655701893568
2010-11-22,6678.219002475239,6769.635553737431,6607.622174906613,6753.2343950457625,4549,6753.234395045763,6753.234395045762,0.09822158040289926,48.521728094575565
2010-11-23,6830.239656305283,7041.887058886469,6567.368661613022,6771.07080608634,1553,6771.07080608634,6771.070806086343,0.023935876518497948,57.9769784464264
2010-11-24,6822.293372159528,7080.954703687461,6520.96849139392,6606.136956669452,2592,6606.13695666945,6606.136956669451,0.06957749053337164,36.30219414034262
2010-11-25,6681.901701706061,6804.7729929801235,6449.561497987834,6497.604599314946,3466,6497.604599314946,6497.604599314946,0.017504398721564347,69.442460129788
2010-11-26,6493.318961828372,6777.56482238633,6402.918931551697,6715.082132024674,3171,6715.082132024675,6715.082132024671,0.022727622400818,63.06172624076617
2010-11-27,6822.233306638826,7131.060608608815,6492.799754613161,6499.501153685218,2421,6499.501153685218,6499.501153685216,0.02486193893836173,32.225429118968634
2010-11-28,6376.899580300302,6644.7136343730435,6072.1656544296675,6581.962938488164,1984,6581.962938488164,6581.9629384881655,0.015965034100300465,61.62113322172704
2010-11-29,6559.573115122803,6790.627259402939,6392.135138929246,6405.68967742718,2176,6405.68967742718,6405.689677427178,0.0485483509283077,41.74634425962279
2010-11-30,6450.135617234621,6536.239627916109,6352.00970145781,6445.312137639893,1291,6445.312137639893,6445.312137639896,0.03290401615297566,60.79976538603729
2010-12-01,6571.483557251042,6818.526873215831,6295.736537045142,6716.354938466374,2277,6716.354938466373,6716.354938466372,0.02324233402498865,60.741301752290404
2010-12-02,6826.11937225578,7148.305799960069,6694.436354385336,6962.015043919016,3079,6962.0150439190165,6962.015043919014,0.056571095060069805,35.85289035629636
2010-12-03,6846.234457331775,7149.395954565434,6642.74040757625,6922.87279068858,2664,6922.872790688578,6922.8727906885815,0.051947575190800586,45.01684742360874
2010-12-04,6891.492318802827,7108.607661570792,6817.854057376085,6841.396503610029,1644,6841.396503610028,6841.396503610032,0.0287735284084013,43.65967149414463
2010-12-05,6776.872157477,6970.080276233425,6700.453868372617,6846.2662737276,2184,6846.266273727599,6846.266273727601,0.09549163200031607,51.13671040327135
2010-12-06,6901.389948645354,7160.019778018563,6707.764611211871,6998.555764624406,1193,6998.555764624406,6998.555764624408,0.09532451852771608,58.01966646109712
2010-12-07,6980.1507296949485,7086.4005716488045,6780.058376007379,6871.131196740947,2140,6871.131196740948,6871.131196740948,0.07716524936937036,32.88080098273775
2010-12-08,6939.585516084298,7209.124084608619,6797.808656384918,6838.741534079991,2278,6838.741534079992,6838.741534079988,0.028263339571054306,35.69804187467764
2010-12-09,6738.712814687218,6937.857957360563,6582.822097394295,6635.068254919472,2857,6635.0682549194735,6635.06825491947,0.06661836111675605,55.3386251063504
2010-12-10,6579.353979033456,6751.4209217917005,6323.24728902687,6486.696946808388,3401,6486.696946808389,6486.69694680839,0.08174851392406826,59.829872482991405
2010-12-11,6542.1295528364935,6746.887974041604,6251.801372162958,6563.5698872531975,3173,6563.569887253196,6563.569887253197,0.08450699175181174,58.82586361498227
2010-12-12,6688.976447994754,6901.67049348562,6429.21754284202,6434.449467323635,2523,6434.449467323634,6434.449467323635,0.05255209090018807,68.23272897864977
2010-12-13,6431.204767475646,6656.3120547800045,6203.569818932312,6349.560706804866,2698,6349.560706804865,6349.560706804864,0.02330600033959626,69.7540660613877
2010-12-14,6400.672266738894,6495.981973248134,6101.800587409076,6469.878263544952,2407,6469.8782635449525,6469.8782635449525,0.07995297831211125,58.87365643368183
2010-12-15,6382.231196205024,6644.615736768304,6087.318279552146,6529.579868553009,3374,6529.579868553009,6529.579868553007,0.06621999681993151,43.88678598348889
2010-12-16,6430.514223505749,6506.890344417355,6292.143920986728,6331.155342064834,3535,6331.155342064834,6331.155342064832,0.06666582560306014,38.211701575636624
2010-12-17,6232.124131225917,6497.750334897266,5931.765233309116,6255.505111112241,1267,6255.50511111224,6255.505111112239,0.041863921905183336,40.0240736726532
2010-12-18,6223.864421481485,6384.809239340872,6105.394215226537,6369.171579932818,2537,6369.171579932817,6369.171579932819,0.01883701217789003,38.13161076888673
2010-12-19,6422.317886222473,6697.303306356944,6148.588476236927,6609.772283533347,2329,6609.772283533347,6609.772283533349,0.03488203782599248,30.220002768885923
2010-12-20,6528.09602954919,6636.21980091457,6441.546304796319,6448.433352356154,1934,6448.433352356153,6448.433352356155,0.04040264904425658,66.32711135682231
2010-12-21,6358.930630285193,6585.280155653533,6284.16384924509,6470.361222390023,4033,6470.361222390022,6470.361222390024,0.03056024171880152,32.83407772995217
2010-12-22,6577.593221141267,6659.03301958415,6326.494631090006,6391.671862013569,2785,6391.67186201357,6391.671862013571,0.047668087211776414,69.9285234944332
2010-12-23,6444.907135084303,6697.730127679022,6238.719369064468,6510.232870978427,2381,6510.232870978427,6510.232870978425,0.05380609375976425,32.13128571141765
2010-12-24,6462.822657572424,6689.5409189364755,6277.664362428068,6536.32564090588,3466,6536.32564090588,6536.32564090588,0.08661490382710732,39.985790424835734
2010-12-25,6626.202911138436,6709.345904375317,6364.577307147572,6410.4380617027,2409,6410.438061702699,6410.438061702702,0.08076352599978812,67.21919519909328
2010-12-26,6408.386080271932,6696.178822522485,6266.999048250502,6524.579784534869,3499,6524.57978453487,6524.57978453487,0.09348872958530775,33.11588316507349
2010-12-27,6595.3684525431745,6884.909667714005,6271.7825103301375,6312.676623367441,1097,6312.676623367442,6312.676623367441,0.08750704723100942,36.000624540254144
2010-12-28,6235.6846560173235,6371.542355826514,5982.151339077228,6229.261349788685,4386,6229.261349788685,6229.261349788687,0.06163176277434509,38.360215147174586
2010-12-29,6151.240481289969,6256.944831548098,5928.592999913208,6185.213311894656,1448,6185.213311894657,6185.213311894655,0.028032310473166844,38.45640758892978
2010-12-30,6302.068926161943,6601.034369619374,6204.042015772298,6600.278012574707,2092,6600.278012574708,6600.278012574707,0.09127578989767353,52.90419917227257
2010-12-31,6598.188227040533,6907.587563608759,6306.344119234525,6724.520562317112,1776,6724.520562317112,6724.5205623171105,0.09314442751105516,62.47257096145016
2011-01-01,6799.23108606724,6937.68502984818,6648.401282108667,6819.03857237749,4542,6819.03857237749,6819.038572377492,0.036698061938793713,64.87362155356804
2011-01-02,6757.679139163106,6832.220846479809,6480.442045511611,6586.843578037096,3969,6586.843578037095,6586.843578037098,0.012706362880898872,37.17151268196611
2011-01-03,6664.291340476633,6941.226116951559,6518.633665864362,6663.214972613648,4851,6663.214972613648,6663.214972613646,0.08052356409641322,33.483791793328066
2011-01-04,6753.613173300305,6826.145162072729,6677.65090199306,6724.898276732017,1974,6724.898276732018,6724.898276732016,0.07937242405827555,35.68722377088149
2011-01-05,6620.952639820381,6773.299689964761,6433.222943102643,6650.256326195795,3181,6650.256326195797,6650.256326195793,0.03648965112721825,64.77877363798474
2011-01-06,6647.195278593995,6898.683276671933,6398.462332215253,6664.888789187364,3542,6664.888789187362,6664.888789187363,0.04186877159853299,30.542785984950772
2011-01-07,6766.276258547269,6893.579300386884,6659.888952264505,6807.41673606815,2436,6807.416736068151,6807.4167360681495,0.04343548838605326,53.848302287771325
2011-01-08,6717.034354272339,6969.335918544686,6405.061811023224,6740.386891108998,1746,6740.386891108997,6740.386891108998,0.04212171628038504,48.617125928413316
2011-01-09,6739.42424052339,6929.015251181859,6442.355595241194,6475.483121643552,3009,6475.483121643551,6475.4831216435505,0.06338581021762227,50.64592496980005
2011-01-10,6570.2956630626495,6842.052977347088,6318.425123349568,6572.920524514646,1654,6572.920524514645,6572.920524514649,0.08372556004832983,53.685147963769936
2011-01-11,6689.487682668043,6759.26650340919,6390.601566335754,6508.494331983851,3819,6508.49433198385,6508.494331983851,0.08584862381558778,48.71946388456902
2011-01-12,6582.362119186393,6685.319645018864,6258.6537111047855,6405.041256610704,1950,6405.041256610704,6405.041256610706,0.05302039960863444,61.51762625017227
2011-01-13,6354.3767792388935,6526.659206189634,6062.785603651755,6089.7035009351,1679,6089.703500935101,6089.703500935101,0.055138809550703466,54.92532465621238
2011-01-14,6119.959979979011,6221.692820036366,5909.543608492882,6115.238675401094,1707,6115.238675401094,6115.238675401091,0.025108099220721197,31.94576292594794
2011-01-15,6228.195121700387,6501.832600242013,5940.342405718283,5988.059166700801,3740,5988.059166700802,5988.059166700803,0.05460105250588514,46.948059610174525
2011-01-16,6097.335397735838,6273.161008460128,5864.867820609869,6129.741107266946,1492,6129.741107266945,6129.7411072669465,0.09526820622315409,38.921593152944105
2011-01-17,6046.396509322149,6328.233397170267,5846.067231124261,6317.592020630694,2152,6317.592020630693,6317.592020630693,0.025163111652997096,46.264687106519894
2011-01-18,6337.548501643581,6484.604237300503,6077.952396801126,6386.599665182728,2284,6386.599665182729,6386.599665182728,0.015048701103902551,64.44073713222912
2011-01-19,6423.070452527739,6703.898355871017,6355.884129182353,6360.030946075541,2406,6360.03094607554,6360.03094607554,0.0835511646489502,69.78883450188194
2011-01-20,6247.590082927969,6538.537085047055,5945.057595480765,6239.508551146735,2705,6239.508551146734,6239.508551146738,0.06703879042544988,36.449720811575325
2011-01-21,6177.84506486056,6436.934642028967,6029.35950502201,6266.829572874813,4401,6266.829572874813,6266.829572874814,0.022433268349050177,56.23890295584821
2011-01-22,6361.571779171557,6664.417866167111,6156.773205752573,6207.615065999288,4391,6207.615065999287,6207.61506599929,0.04421239802605311,32.36259418638565
2011-01-23,6117.0345224683715,6361.47989549059,5845.159415597951,5934.600952001814,4720,5934.600952001813,5934.600952001814,0.01607621942237153,30.391660083597387
2011-01-24,5893.103865889554,6052.831937243342,5708.875363290972,5822.559763666823,3434,5822.5597636668235,5822.559763666823,0.07861497030089784,52.87655233875874
2011-01-25,5829.274538278105,6076.043341331658,5563.187936080433,5806.732245678331,3384,5806.73224567833,5806.732245678334,0.042699033910951055,45.44496090251849
2011-01-26,5856.711190285733,6137.304071382656,5668.202741965938,5815.111860362046,3124,5815.111860362047,5815.111860362048,0.02369028569550015,63.97738542033699
2011-01-27,5901.290450389041,6148.9676254895485,5733.000906418023,6007.432368617551,1912,6007.43236861755,6007.432368617553,0.020870577743168986,61.65391154651512
2011-01-28,5921.780498763538,6064.23465901477,5809.6560721757805,5911.8634037867205,1915,5911.863403786721,5911.863403786722,0.08305964983739618,66.7450369029498
2011-01-29,5839.1615489567075,6022.075270977699,5648.11729639186,5661.495437560015,2618,5661.495437560015,5661.495437560016,0.0319760704966056,52.317654327471075
2011-01-30,5769.4319606137215,5971.287876479353,5547.523666986552,5657.687767382773,2234,5657.687767382774,5657.687767382772,0.012850229824761937,33.26379363198417
2011-01-31,5711.891441974164,5917.049983727518,5632.600290268955,5739.824376542725,2430,5739.824376542725,5739.824376542727,0.09474797337403917,32.890927938681905
2011-02-01,5808.901740968666,6085.271361995859,5523.551303068965,5591.232092343829,1542,5591.23209234383,5591.232092343827,0.03350100367346187,50.30696324395887
2011-02-02,5508.609035535405,5597.610928346936,5439.737317613441,5516.970914594366,2824,5516.970914594365,5516.970914594365,0.0691995678448318,66.71281356077131
2011-02-03,5521.142463791029,5693.815917794547,5258.687402642609,5442.882479300515,4495,5442.882479300514,5442.882479300516,0.01909848635164592,43.61960806998833
2011-02-04,5411.350880972116,5490.916858422607,5171.985033598311,5475.867424806951,2115,5475.867424806951,5475.867424806953,0.054197178329033265,38.65440491219743
2011-02-05,5369.152576258644,5469.579917802638,5314.137588304242,5466.553026833365,3751,5466.553026833366,5466.553026833366,0.09437027929396963,54.94646819212171
2011-02-06,5552.8192574462555,5627.709169491022,5403.949876868222,5425.560782411969,4897,5425.56078241197,5425.560782411971,0.033921935778605784,30.170093192569908
2011-02-07,5430.545592319686,5560.19684762326,5280.869592868287,5457.769057326746,2811,5457.769057326746,5457.769057326746,0.08946068755930082,68.52442669143704
2011-02-08,5405.776764028009,5576.622582724848,5295.993782020222,5326.31386755038,4412,5326.31386755038,5326.313867550378,0.031528807351972166,51.28388419169417
2011-02-09,5233.764532726593,5361.413784075266,4991.458340457154,5240.623978201625,2284,5240.623978201625,5240.623978201624,0.01322651560117173,55.19407748268048
2011-02-10,5304.187387830077,5508.917851726158,5132.170968637849,5233.013011210106,3484,5233.013011210106,5233.013011210105,0.08249543572299081,46.87010806109863
2011-02-11,5276.37120933992,5433.631832451145,5081.484867838032,5352.069334871351,2265,5352.069334871351,5352.069334871349,0.04041994148733143,58.33358326592112
2011-02-12,5422.717764929467,5534.640024161378,5181.808940757137,5513.703978978036,3520,5513.703978978035,5513.7039789780365,0.02642158197553114,53.32258994204054
2011-02-13,5619.970762347069,5791.654402419288,5493.933113015368,5591.227352912368,2411,5591.227352912369,5591.227352912367,0.027151460251109732,34.92849093681914
2011-02-14,5543.981112365525,5758.024572069757,5466.493728518036,5582.4977905565265,4607,5582.497790556526,5582.497790556526,0.021824941818189933,32.349672462010346
2011-02-15,5510.590034070971,5742.9410789436415,5317.685506204527,5435.386932732219,1524,5435.386932732218,5435.386932732219,0.043131048977167775,63.81155366496198
2011-02-16,5506.948847446962,5590.620711749835,5283.678635154034,5575.423930184865,3117,5575.423930184865,5575.423930184863,0.08985136378433008,58.21804351528799
2011-02-17,5523.4970554286465,5697.549366773626,5299.9450278253535,5465.75853023813,2502,5465.758530238129,5465.7585302381285,0.06262771850692037,37.71262545094993
2011-02-18,5558.7201556211285,5745.5697228274275,5498.214285841158,5599.229754664956,4413,5599.229754664956,5599.229754664958,0.041370554780494305,40.12618871992862
2011-02-19,5489.666314308003,5714.5648850077905,5392.757170910511,5664.100550556794,2961,5664.100550556795,5664.100550556792,0.010462558087682516,54.14468952294518
2011-02-20,5770.705536990086,5848.315888597834,5504.654681876986,5680.629560216242,1892,5680.629560216242,5680.629560216242,0.07149168899392956,32.82191146162763
2011-02-21,5769.181892171241,5909.298165539594,5659.498014271193,5818.84684804439,3839,5818.846848044391,5818.846848044391,0.09114945352471981,38.24574908232226
2011-02-22,5711.161265558318,5796.298096342685,5634.040027401126,5778.152919778181,3857,5778.15291977818,5778.152919778183,0.0920491217594745,67.04283484779205
2011-02-23,5681.572512703022,5938.462397202532,5420.393571797311,5448.1250799546815,1752,5448.125079954682,5448.1250799546815,0.037823825875469785,59.813134372921354
2011-02-24,5505.259146933981,5769.1295767803085,5426.054606259112,5660.599546446647,1254,5660.599546446647,5660.599546446645,0.06380798861335604,35.28325732463285
2011-02-25,5670.183017033487,5843.956185746583,5458.724664839329,5556.59939165751,3010,5556.59939165751,5556.59939165751,0.039271205469566896,34.80257315443205
2011-02-26,5571.280997793295,5816.833490206704,5318.042183373873,5665.475044056122,4432,5665.475044056123,5665.475044056124,0.08092458044244975,64.43309250358722
2011-02-27,5699.60572872569,5857.026415433725,5513.803278416118,5556.57812103062,4498,5556.578121030621,5556.5781210306195,0.031645892707741666,60.43202171259871
2011-02-28,5486.336634821102,5622.991979355004,5268.780258412842,5589.900526048444,2376,5589.900526048443,5589.900526048443,0.02404186679243411,49.35561933518958
2011-03-01,5578.672455829896,5646.454751917805,5309.828539713781,5332.09590182189,3464,5332.09590182189,5332.095901821889,0.013016640281320838,56.75356861576297
2011-03-02,5300.558130277676,5542.078514038895,5077.847499430427,5379.90165526409,4965,5379.90165526409,5379.901655264088,0.02172836555384449,30.651808670693804
2011-03-03,5283.927684197982,5528.126645374059,5107.033827895392,5176.047392010724,4840,5176.047392010724,5176.047392010722,0.08218121909442593,56.70101254795558
2011-03-04,5214.842750422446,5404.18480197816,5056.607138065174,5319.552166182907,4711,5319.552166182907,5319.552166182905,0.07993754819084696,62.96798317562669
2011-03-05,5274.483623128179,5379.695125607503,5064.150526572958,5234.61287881037,2854,5234.61287881037,5234.612878810371,0.07428913227386821,46.3677737516208
2011-03-06,5192.665013030575,5379.148853637595,4972.876941021822,5172.262336679908,4358,5172.262336679908,5172.262336679908,0.05012468505340702,32.42011490391596
2011-03-07,5254.868455090645,5502.744610460112,4999.5005390702345,5435.641271570043,2340,5435.641271570043,5435.641271570045,0.06892926560526953,69.4038043813419
2011-03-08,5386.876660849665,5486.437142921869,5329.483772303878,5440.075187640414,1881,5440.075187640415,5440.075187640413,0.08550925182310481,50.55804084832164
2011-03-09,5438.281427229448,5703.922589916409,5355.282193903972,5600.722006225107,3761,5600.722006225107,5600.722006225109,0.07486172172009944,35.11217903500348
2011-03-10,5547.304803027769,5749.915131946425,5382.426305579874,5712.526956543824,1024,5712.526956543823,5712.526956543823,0.09158682169285057,39.76505965635951
2011-03-11,5639.179592286673,5825.536201517385,5529.589262992528,5750.08748565868,2374,5750.087485658681,5750.087485658678,0.055166265748074594,65.890376482491
2011-03-12,5709.305289567974,5769.882399772428,5632.468510295546,5721.773762174601,4300,5721.7737621746,5721.773762174599,0.052990416542180854,58.42883545722344
2011-03-13,5747.345095525274,5924.495630417928,5520.333721230167,5869.16174605141,2405,5869.16174605141,5869.161746051407,0.031676422196084894,55.62225731383175
2011-03-14,5950.5360015570905,6188.018913408274,5805.872290820594,5815.787229634166,4561,5815.787229634166,5815.787229634163,0.09653152318313798,45.18313962073742
2011-03-15,5838.038012081777,5935.316449514675,5557.917775064819,5820.614925000469,4328,5820.614925000468,5820.614925000469,0.07212418627322753,63.470996308060926
2011-03-16,5804.940045290994,5980.836060044386,5528.0695730843245,5648.821548396172,4474,5648.821548396173,5648.821548396171,0.0725208317250674,39.65185545564604
2011-03-17,5670.202575307126,5905.285674469881,5409.763721956667,5536.185413462665,4803,5536.185413462664,5536.185413462665,0.016567846712309944,33.178366500047304
2011-03-18,5556.706305307247,5685.243806447471,5336.49438569599,5636.342258231778,4686,5636.342258231779,5636.342258231776,0.09564656285660071,56.34035381339328
2011-03-19,5610.29345686411,5826.9728862050315,5494.784857987034,5573.845654400716,3883,5573.845654400715,5573.845654400714,0.04402383948511824,51.81130165805505
2011-03-20,5648.488604709771,5923.06145846417,5376.735397876585,5801.319169717686,3497,5801.319169717687,5801.319169717687,0.06394674528429889,58.43611647118551
2011-03-21,5734.940120678466,5888.787222858412,5551.829476447115,5800.735019919838,3099,5800.735019919839,5800.735019919839,0.047398614204253,50.60197305333398
2011-03-22,5764.088354679427,5857.639041866964,5664.384692395781,5719.639288178738,1979,5719.639288178739,5719.639288178736,0.038675865269083544,35.94898279858421
2011-03-23,5818.988157179515,6091.952716534028,5623.641704558354,6042.2979454112765,4272,6042.297945411277,6042.297945411275,0.01833283074678428,66.34626514154559
2011-03-24,6108.789290552452,6288.94949156695,5904.994326102542,6220.723767688814,4026,6220.7237676888135,6220.723767688815,0.09897012846221025,36.97540629776367
2011-03-25,6159.984322409829,6269.793561159656,5897.50190009066,5993.0090512447605,1770,5993.00905124476,5993.009051244761,0.06210578579998895,61.743529881582745
2011-03-26,6029.813542632707,6164.6679796366825,5836.837586293544,5965.1064901881555,2416,5965.1064901881555,5965.106490188157,0.08165494749793337,50.42352375741355
2011-03-27,5900.333085991862,5967.538695221228,5626.11677522511,5852.383998845583,1901,5852.383998845582,5852.383998845584,0.054052598427697565,51.70163387329804
2011-03-28,5820.21640377897,6043.455118768667,5552.003870574014,5951.025177337391,1101,5951.02517733739,5951.025177337394,0.05420454276213993,35.450044951789934
2011-03-29,5947.131166633658,6208.200889733236,5773.667824527015,5876.52958707805,1976,5876.529587078049,5876.529587078051,0.028555140820287248,56.674917452717814
2011-03-30,5771.889701846769,5834.095093150143,5685.403954842654,5734.990133854307,2805,5734.990133854307,5734.990133854305,0.02805416430245178,45.09897330357798
2011-03-31,5744.772070015282,5978.994614718304,5615.06439323291,5722.17336879331,4519,5722.173368793309,5722.173368793309,0.06552816838038693,47.65739787422085
2011-04-01,5800.570616863036,6036.403540291902,5698.075048933493,5854.094544624534,2966,5854.094544624533,5854.094544624533,0.03879501036916699,36.84342565804719
2011-04-02,5786.03389936526,5975.364662090819,5615.651946875319,5811.722872757748,1388,5811.722872757747,5811.72287275775,0.07577830084329333,38.10882023857002
2011-04-03,5717.407221900377,5896.8912338656255,5499.702568506319,5624.7899196400995,3328,5624.789919640099,5624.789919640102,0.06361489257289137,53.254866583232285
2011-04-04,5736.3850592176,5801.071205227446,5621.941991732209,5690.36412362363,4001,5690.36412362363,5690.364123623633,0.07982594722939024,33.06351881660773
2011-04-05,5702.839739993712,5787.336164554565,5642.0103661941475,5645.986067508988,1918,5645.986067508988,5645.986067508988,0.07224890267292448,46.50576387816038
2011-04-06,5633.041657459059,5908.448582812928,5488.419790889212,5853.102140269038,1947,5853.102140269038,5853.102140269038,0.05903051326969236,41.36771769587542
2011-04-07,5923.524671873239,6081.021254615883,5860.856722748093,6002.880416340255,2962,6002.880416340254,6002.880416340255,0.031938625053638495,58.053606759366744
2011-04-08,6114.582643874899,6285.172110410256,5962.459738370502,6150.058525330978,2895,6150.058525330977,6150.058525330977,0.015056341071302971,48.14901749315382
2011-04-09,6111.105638403201,6258.571528898394,5886.2089615956875,5915.09501696797,4085,5915.09501696797,5915.09501696797,0.0739978212661115,41.597373722905715
2011-04-10,5943.416113530034,6052.0455557486985,5709.395135852849,5801.176854689934,3185,5801.176854689934,5801.176854689932,0.034906168431546356,48.4655443226608
2011-04-11,5871.5999772398445,6083.727070841927,5760.958572795967,5884.757970617867,2473,5884.757970617867,5884.757970617869,0.027609991631854333,41.20796286698697
2011-04-12,5970.197475633758,6173.2126904076495,5801.73532961164,5937.719713206099,1917,5937.719713206098,5937.719713206102,0.08522745100212387,52.364481465196285
2011-04-13,5901.073630651829,6173.599852845347,5616.4650159709045,5840.207913719555,2120,5840.207913719555,5840.207913719555,0.02332827203159117,49.47904400281535
2011-04-14,5772.3659946031585,6008.855985819345,5516.51584798548,5825.084410194565,2310,5825.084410194564,5825.084410194566,0.08333344077253929,68.96239649561501
2011-04-15,5930.411963952825,6161.761079385545,5849.795085035037,5850.9776857608485,3405,5850.977685760848,5850.977685760849,0.04452396774763875,64.23271978162143
2011-04-16,5887.7886998440745,5970.55240788523,5734.982128702923,5767.745810219729,4853,5767.745810219728,5767.745810219729,0.09907298683480784,56.01175123632715
2011-04-17,5752.809436779724,5945.906527865521,5611.957547333887,5826.982507914864,3749,5826.982507914864,5826.982507914862,0.018340862203203197,46.40805614478873
2011-04-18,5924.766006993566,6124.567922626745,5725.725336583052,5837.662654675524,3831,5837.662654675523,5837.662654675522,0.08067444547965541,40.1649993648669
2011-04-19,5869.970617079325,6149.755385412418,5626.792267077956,5699.159298480782,2795,5699.159298480781,5699.159298480781,0.06306508835540217,59.14731572104479
2011-04-20,5674.307670305522,5911.1491007506265,5420.056359105297,5472.692253302715,3289,5472.6922533027155,5472.692253302716,0.08112585078696939,49.014530911906036
2011-04-21,5499.954872254365,5606.284727668394,5387.378889521928,5450.091540620251,4909,5450.09154062025,5450.091540620252,0.016035094774142784,58.66096423437777
2011-04-22,5394.170071583671,5589.750467662433,5255.083797876801,5438.461278553148,5000,5438.461278553149,5438.461278553148,0.09065736258423701,54.999750988661134
2011-04-23,5471.051277092095,5677.426019107572,5228.746629544544,5657.536431065449,3785,5657.536431065449,5657.536431065447,0.03254531151033221,55.676014354396585
2011-04-24,5571.295780384708,5680.075294353283,5510.109497747123,5525.591402623207,2630,5525.591402623207,5525.591402623209,0.09486848708704908,61.569783928247354
2011-04-25,5604.176834503953,5847.018708394858,5387.47784209332,5570.856370066951,2796,5570.856370066952,5570.856370066953,0.026497671416513602,59.085385725328194
2011-04-26,5482.58972114201,5538.28159581205,5228.05268469855,5413.526061951295,3450,5413.526061951295,5413.526061951296,0.09028854389900572,68.37624138477665
2011-04-27,5427.318064773211,5624.596187594365,5365.560996387526,5616.83327246141,2568,5616.833272461409,5616.833272461409,0.060161198942151675,41.31902844998169
2011-04-28,5689.061214803635,5927.739822581961,5483.516814318294,5740.003136988911,2406,5740.003136988911,5740.003136988909,0.05731326067274512,39.53576917208354
2011-04-29,5668.795252161239,5821.318943612454,5404.138759332959,5482.415490484013,1292,5482.4154904840125,5482.4154904840125,0.024511782364317246,47.63764338122573
2011-04-30,5429.738038836906,5570.080594912261,5196.985780803382,5432.659606914184,3097,5432.659606914184,5432.659606914183,0.037687005159196145,48.070824370148586
2011-05-01,5370.458503716773,5627.49906145793,5172.806402989873,5407.821840437855,4393,5407.821840437856,5407.821840437855,0.029020515448623663,45.027166622206266
2011-05-02,5422.9388126654185,5584.010824354893,5164.196348590796,5359.799632919383,4674,5359.799632919384,5359.799632919381,0.050140738840175364,42.045675645036596
2011-05-03,5354.702345301653,5546.358068812611,5215.01672563212,5480.467493890472,3920,5480.467493890472,5480.46749389047,0.013125561766230743,64.22196913576971
2011-05-04,5589.201307954055,5781.955067405011,5369.0994265227255,5534.270173584067,1924,5534.270173584067,5534.270173584065,0.07536659684418694,56.49984876728266
2011-05-05,5475.34601749185,5551.77416319872,5279.21704162605,5302.327695155036,3701,5302.327695155036,5302.327695155039,0.0386925483675086,52.268482059748784
2011-05-06,5310.98470145769,5567.647969228162,5185.58807046872,5550.639373051697,2894,5550.639373051696,5550.6393730516975,0.07070079657027341,67.01450116477159
2011-05-07,5569.294699445073,5741.632673880605,5299.280735348492,5333.407762299081,4480,5333.407762299081,5333.407762299083,0.07587507939952597,52.00194458644003
2011-05-08,5353.516329653517,5435.411280205499,5109.667123728098,5224.685874078482,4761,5224.685874078482,5224.685874078482,0.09752844771634414,43.06072396086031
2011-05-09,5160.520346203514,5369.709050790395,4928.482401141523,5254.653773861881,1560,5254.65377386188,5254.653773861881,0.050553589642569424,42.15217919042537
2011-05-10,5211.673272895692,5436.452815678768,5024.857604235567,5426.017420405529,3322,5426.017420405529,5426.017420405527,0.05363945101990013,34.39152569935983
2011-05-11,5477.071645962262,5649.23109974462,5372.557250734003,5512.394151685896,3497,5512.394151685897,5512.394151685897,0.059209401336227326,43.65681025643305
2011-05-12,5455.391065422898,5583.491258631506,5233.700474796911,5363.915600735707,2177,5363.915600735708,5363.915600735705,0.0883383383225578,49.49922063903519
2011-05-13,5422.317842839182,5529.929600874948,5295.571148342761,5522.099743333687,3390,5522.099743333688,5522.099743333684,0.0903493139696528,59.08785073735753
2011-05-14,5547.332603084378,5794.6587068422905,5327.246845028079,5621.776517338826,1547,5621.776517338826,5621.776517338824,0.06275162432197294,65.68557111234783
